FIGHTER,WEIGHT,AGE,HEIGHT,REACH,STANCE,SLpM,Str. Acc %,TD Avg 15min,TD Acc %,Sub. Avg 15min,SApM,Str. Def %,TD Def. %
Doug Marshall,205 lbs.,50.227397260273975,177.8,,Orthodox,6.99,0.46,0.0,0.0,2.4,4.02,0.6,0.66
David Marshall,170 lbs.,41.26301369863014,187.96,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francis Marshall,145 lbs.,26.731506849315068,175.26,182.88,Orthodox,3.46,0.33,2.75,0.44,0.4,4.1,0.54,0.66
Jack Marshman,185 lbs.,35.93972602739726,182.88,185.42000000000002,Orthodox,2.74,0.25,0.0,0.0,0.0,4.19,0.56,0.2
Terry Martin,185 lbs.,45.136986301369866,172.72,180.34,Orthodox,2.82,0.43,3.1,0.42,0.0,3.13,0.54,0.92
Eric Martin,--,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Martin,185 lbs.,,182.88,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dave Martin,205 lbs.,,182.88,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Martin,170 lbs.,,175.26,,,0.73,0.4,0.0,0.0,0.0,2.4,0.45,0.16
Anthony Rocco Martin,170 lbs.,35.961643835616435,182.88,185.42000000000002,Orthodox,2.68,0.37,0.71,0.27,1.0,2.59,0.58,0.68
Mallory Martin,115 lbs.,31.824657534246576,162.56,160.02,Orthodox,4.42,0.48,2.28,0.43,0.3,6.64,0.55,0.25
Michal Martinek,230 lbs.,35.608219178082194,187.96,,Southpaw,2.45,0.53,0.0,0.0,0.0,4.29,0.51,0.0
Adrian Luna Martinetti,135 lbs.,30.268493150684932,172.72,180.34,,11.0,0.65,3.0,0.42,0.0,7.8,0.48,1.0
Rainy Martinez,199 lbs.,,182.88,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Martinez,125 lbs.,40.45753424657534,167.64000000000001,170.18,Orthodox,2.73,0.28,3.0,0.45,0.0,3.77,0.63,0.36
Alonzo Martinez,155 lbs.,41.602739726027394,177.8,,,3.07,0.27,0.0,0.0,0.0,7.33,0.52,0.0
Henry Martinez,155 lbs.,42.31232876712329,170.18,175.26,Southpaw,2.79,0.25,0.0,0.0,0.0,4.01,0.6,0.8
Jonathan Martinez,135 lbs.,31.602739726027398,172.72,177.8,Southpaw,4.44,0.49,0.38,0.35,0.1,4.09,0.56,0.68
Poppies Martinez,145 lbs.,42.27945205479452,175.26,,,2.88,0.5,1.54,0.33,9.2,2.16,0.51,0.5
Andrew Martinez,215 lbs.,,175.26,,,3.4,0.31,1.5,0.5,0.0,2.3,0.47,0.0
Mana Martinez,135 lbs.,29.671232876712327,177.8,177.8,Orthodox,4.33,0.48,0.72,0.42,0.5,4.94,0.5,0.25
Victor Martinez,155 lbs.,34.364383561643834,172.72,177.8,Orthodox,7.94,0.51,0.7,0.33,0.0,7.66,0.53,0.8
Roque Martinez,250 lbs.,39.73698630136986,177.8,182.88,Orthodox,3.28,0.53,0.38,0.5,0.4,4.9,0.56,0.53
Melissa Martinez,115 lbs.,28.27123287671233,157.48,167.64000000000001,Southpaw,3.78,0.47,0.35,0.5,0.0,5.21,0.53,0.5
Julieta Martinez,115 lbs.,21.19178082191781,154.94,157.48,Orthodox,2.53,0.44,5.0,0.45,0.0,3.6,0.41,1.0
David Martinez,135 lbs.,27.312328767123287,165.1,170.18,Orthodox,4.85,0.47,0.0,0.0,0.0,2.95,0.68,1.0
Wagner da Conceicao Martins,390 lbs.,47.534246575342465,200.66,,Orthodox,1.91,0.37,2.2,1.0,0.0,5.43,0.42,1.0
Adriano Martins,155 lbs.,42.95342465753425,177.8,182.88,Southpaw,1.8,0.38,0.83,0.8,0.4,2.14,0.65,0.81
Lucas Martins,145 lbs.,37.04383561643836,182.88,182.88,Southpaw,2.87,0.35,0.0,0.0,0.5,4.14,0.6,0.76
Max Martyniouk,155 lbs.,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bristol Marunde,170 lbs.,43.61095890410959,185.42000000000002,190.5,Orthodox,1.42,0.21,1.6,0.33,0.0,4.4,0.47,0.14
Shoji Maruyama,139 lbs.,42.6,170.18,,Orthodox,1.4,0.63,0.0,0.0,0.0,0.27,0.55,0.54
Kazuma Maruyama,155 lbs.,33.35616438356164,180.34,182.88,Orthodox,3.83,0.41,4.79,0.33,0.0,2.23,0.53,1.0
Islem Masraf,205 lbs.,29.46849315068493,182.88,187.96,Southpaw,0.68,0.2,0.0,0.0,0.0,3.88,0.15,1.0
Mike Massenzio,185 lbs.,43.07671232876712,187.96,185.42000000000002,Southpaw,2.08,0.45,2.74,0.24,1.4,3.59,0.54,0.5
Jameel Massouh,145 lbs.,41.21095890410959,177.8,182.88,Orthodox,1.91,0.54,0.67,0.15,0.7,2.62,0.55,0.5
Tiffany Masters,115 lbs.,31.323287671232876,160.02,165.1,Orthodox,3.53,0.62,3.06,0.6,0.0,2.58,0.5,0.0
Jorge Masvidal,170 lbs.,41.04383561643836,180.34,187.96,Orthodox,4.05,0.47,1.38,0.59,0.3,3.05,0.64,0.72
Al Matavao,205 lbs.,31.756164383561643,172.72,170.18,Orthodox,7.84,0.46,0.0,0.0,0.0,6.7,0.58,0.0
Tateki Matsuda,125 lbs.,39.75068493150685,170.18,,Orthodox,3.2,0.34,0.0,0.0,0.0,3.43,0.69,0.16
Arisa Matsuda,115 lbs.,30.947945205479453,160.02,162.56,Orthodox,1.0,0.75,3.0,0.42,1.0,1.87,0.56,0.0
Daijiro Matsui,200 lbs.,52.989041095890414,175.26,,Orthodox,0.84,0.45,1.83,0.3,0.4,1.69,0.55,0.43
Toki Matsui,125 lbs.,26.213698630136985,167.64000000000001,165.1,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koichiro Matsumoto,145 lbs.,39.728767123287675,170.18,,,1.9,0.26,0.0,0.0,0.0,3.5,0.31,0.0
Jean Matsumoto,135 lbs.,26.21095890410959,167.64000000000001,172.72,Orthodox,5.43,0.41,2.14,0.41,0.6,5.43,0.48,0.53
Koyomi Matsushima,145 lbs.,33.134246575342466,170.18,167.64000000000001,Orthodox,2.7,0.47,9.0,0.52,0.0,2.83,0.59,0.33
Naoki Matsushita,155 lbs.,49.66849315068493,167.64000000000001,,Orthodox,3.3,0.32,1.5,1.0,0.0,2.2,0.63,0.0
AJ Matthews,185 lbs.,37.846575342465755,180.34,,,5.11,0.52,0.0,0.0,0.0,4.96,0.51,1.0
Jake Matthews,170 lbs.,31.27123287671233,180.34,185.42000000000002,Orthodox,3.34,0.43,1.44,0.41,0.8,2.62,0.6,0.64
Connor Matthews,145 lbs.,33.49041095890411,172.72,180.34,Switch,4.82,0.43,3.24,0.55,0.7,6.06,0.55,0.46
Claudio Mattos,185 lbs.,,,,Orthodox,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0
John Matua,400 lbs.,,187.96,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Maturi,--,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vladimir Matyushenko,205 lbs.,54.90958904109589,182.88,187.96,Orthodox,1.9,0.44,3.25,0.46,0.1,1.62,0.59,0.7
Miranda Maverick,125 lbs.,28.4027397260274,160.02,165.1,Southpaw,3.22,0.44,2.16,0.4,0.4,2.25,0.61,0.45
Nick Maximov,185 lbs.,27.923287671232877,182.88,193.04,Southpaw,1.93,0.45,4.16,0.45,0.2,2.64,0.46,0.35
Elaina Maxwell,145 lbs.,46.95616438356164,172.72,,Orthodox,2.07,0.6,0.0,0.0,1.0,2.4,0.53,0.5
Jeremy May,185 lbs.,39.0986301369863,185.42000000000002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack May,255 lbs.,44.62739726027397,203.2,,Switch,1.52,0.38,0.91,0.33,0.0,3.29,0.33,0.2
Don'Tale Mayes,260 lbs.,33.863013698630134,198.12,205.74,Orthodox,3.22,0.43,0.59,0.38,0.0,3.61,0.46,0.46
Gray Maynard,155 lbs.,46.56164383561644,175.26,177.8,Orthodox,1.92,0.32,2.91,0.47,0.7,2.64,0.66,0.81
Brooke Mayo,125 lbs.,,170.18,,,1.92,0.34,3.2,0.6,2.1,3.2,0.63,0.0
Gina Mazany,125 lbs.,37.273972602739725,167.64000000000001,172.72,Southpaw,3.73,0.5,4.34,0.52,0.2,3.52,0.5,0.33
Sabina Mazo,125 lbs.,28.671232876712327,170.18,177.8,Orthodox,6.1,0.43,0.65,0.8,0.2,4.35,0.57,0.59
Francesco Mazzeo,205 lbs.,28.172602739726027,190.5,190.5,Orthodox,1.83,0.44,3.23,0.5,0.0,0.75,0.65,0.0
Scott McAfee,155 lbs.,42.26849315068493,172.72,,Orthodox,0.0,0.0,0.0,0.0,0.0,1.33,0.5,0.0
Bobby McAndrews,--,,,,Orthodox,2.56,0.83,0.0,0.0,7.7,1.03,0.5,0.33
Michael McBride,155 lbs.,39.723287671232875,185.42000000000002,,Orthodox,4.08,0.48,1.85,0.42,1.2,5.85,0.4,0.3
Ian McCall,125 lbs.,41.56164383561644,165.1,162.56,Orthodox,3.59,0.39,2.08,0.3,0.0,3.25,0.67,0.88
Molly McCann,115 lbs.,35.56712328767123,162.56,157.48,Orthodox,5.28,0.49,1.78,0.36,0.5,4.65,0.62,0.38
Charles McCarthy,185 lbs.,45.31506849315068,177.8,180.34,Orthodox,0.18,0.12,2.67,0.6,2.7,4.03,0.56,0.0
Eric McConico,185 lbs.,35.553424657534244,182.88,195.58,Southpaw,1.51,0.36,0.0,0.0,0.0,2.48,0.52,0.57
Sean McCorkle,265 lbs.,49.37260273972603,200.66,205.74,Orthodox,0.85,0.44,2.12,0.4,4.2,2.48,0.52,0.33
Danni McCormack,125 lbs.,35.704109589041096,162.56,157.48,Southpaw,6.93,0.51,6.0,0.42,2.0,4.53,0.6,0.5
Paddy McCorry,185 lbs.,27.96164383561644,190.5,185.42000000000002,Switch,6.2,0.55,1.0,0.5,0.0,2.47,0.53,0.0
Kris McCray,170 lbs.,44.18082191780822,182.88,193.04,Orthodox,2.69,0.45,2.88,0.55,0.0,2.57,0.54,0.38
Tamdan McCrory,185 lbs.,39.06301369863014,193.04,193.04,Switch,2.07,0.49,2.28,0.5,2.5,1.6,0.46,0.33
Rob McCullough,155 lbs.,48.515068493150686,175.26,175.26,Orthodox,2.47,0.36,0.46,1.0,0.0,2.84,0.59,0.68
Justin McCully,225 lbs.,49.78356164383562,185.42000000000002,185.42000000000002,Orthodox,1.58,0.37,1.28,0.44,0.0,2.02,0.46,0.43
Robert McDaniel,185 lbs.,42.57534246575342,190.5,190.5,Southpaw,1.64,0.44,0.93,0.5,1.4,1.98,0.56,0.5
Michael McDonald,205 lbs.,60.821917808219176,180.34,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0
Scott McDonald,--,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael McDonald,135 lbs.,34.865753424657534,175.26,177.8,Orthodox,2.69,0.42,1.09,0.66,1.4,2.76,0.57,0.52
Josh McDonald,185 lbs.,,,,,0.8,0.57,9.0,0.5,0.0,3.4,0.33,0.0
Miles McDonald,115 lbs.,34.29041095890411,170.18,,,5.1,0.45,0.0,0.0,1.0,4.0,0.43,1.0
Justin McElfresh,205 lbs.,45.9041095890411,198.12,,Orthodox,4.59,0.26,0.0,0.0,0.0,12.79,0.41,0.0
Drew McFedries,185 lbs.,47.345205479452055,182.88,182.88,Southpaw,5.13,0.51,1.42,1.0,0.7,4.56,0.52,0.56
Liam McGeary,205 lbs.,43.153424657534245,198.12,,,1.28,0.48,0.51,1.0,2.5,1.92,0.5,0.0
Gan McGee,265 lbs.,49.02739726027397,208.28,,Orthodox,2.2,0.29,0.65,0.25,0.0,2.31,0.59,0.83
Court McGee,170 lbs.,40.961643835616435,180.34,190.5,Orthodox,4.5,0.36,1.78,0.24,0.5,3.65,0.6,0.7
Marcus McGhee,135 lbs.,35.558904109589044,172.72,175.26,Orthodox,5.5,0.45,0.31,0.14,0.3,3.64,0.57,0.9
Ryan McGillivray,170 lbs.,39.16986301369863,180.34,,,1.27,0.2,0.0,0.0,0.0,2.2,0.52,0.44
Ryan McGivern,185 lbs.,45.868493150684934,182.88,,Orthodox,2.22,0.29,0.0,0.0,0.0,2.22,0.57,0.0
Jack McGlaughlin,--,,,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conor McGregor,155 lbs.,37.37260273972603,175.26,187.96,Southpaw,5.32,0.49,0.67,0.55,0.1,4.66,0.54,0.66
Greg McIntyre,155 lbs.,45.608219178082194,177.8,,Orthodox,0.79,0.3,5.09,0.5,0.0,1.36,0.41,0.0
Antonio McKee,155 lbs.,55.726027397260275,172.72,,Southpaw,1.37,0.45,1.47,0.33,0.0,0.74,0.74,0.57
AJ McKee,145 lbs.,,177.8,,,2.75,0.32,11.01,1.0,11.0,0.92,0.8,1.0
Rhys McKee,170 lbs.,30.21095890410959,187.96,198.12,Orthodox,4.71,0.4,0.0,0.0,0.0,7.15,0.47,0.47
Cory McKenna,115 lbs.,26.375342465753423,160.02,147.32,Orthodox,2.94,0.38,2.0,0.47,0.4,3.68,0.46,0.75
Tim McKenzie,185 lbs.,43.35890410958904,182.88,187.96,Orthodox,1.37,0.54,0.0,0.0,2.1,2.96,0.44,0.28
Cody McKenzie,155 lbs.,37.95068493150685,182.88,182.88,Switch,1.74,0.34,2.5,0.25,2.5,2.5,0.67,0.14
Terrance McKinney,155 lbs.,31.197260273972603,177.8,185.42000000000002,Switch,5.78,0.56,3.59,0.4,2.2,2.58,0.47,0.77
Brian McLaughlin,155 lbs.,41.54794520547945,175.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason McLean,145 lbs.,48.49315068493151,165.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garreth McLellan,185 lbs.,43.24383561643835,185.42000000000002,182.88,Southpaw,3.56,0.54,1.15,0.22,0.9,2.94,0.45,0.34
Sara McMann,135 lbs.,45.18082191780822,167.64000000000001,167.64000000000001,Orthodox,2.26,0.46,4.38,0.65,0.5,1.92,0.47,0.5
Tommy McMillen,145 lbs.,27.945205479452056,182.88,187.96,Orthodox,7.53,0.51,0.0,0.0,0.0,5.67,0.55,0.83
James McSweeney,230 lbs.,45.0986301369863,193.04,195.58,Switch,3.94,0.55,0.52,0.33,1.1,4.33,0.42,1.0
Charles McTorry,--,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson McVey,185 lbs.,26.671232876712327,193.04,195.58,Southpaw,1.12,0.26,0.0,0.0,0.0,1.95,0.22,0.0
Daniel McWilliams,185 lbs.,42.87397260273973,185.42000000000002,,,3.36,0.77,0.0,0.0,21.6,0.0,0.0,1.0
Tim Means,170 lbs.,41.772602739726025,187.96,190.5,Orthodox,5.04,0.49,1.14,0.4,0.2,3.65,0.6,0.64
Yancy Medeiros,155 lbs.,38.224657534246575,177.8,190.5,Orthodox,4.36,0.37,0.33,0.5,0.7,5.67,0.47,0.73
Anistavio Medeiros,145 lbs.,37.57534246575342,167.64000000000001,,Orthodox,3.64,0.44,0.0,0.0,0.0,5.0,0.47,0.0
Kaline Medeiros,115 lbs.,,160.02,,,2.06,0.7,4.41,1.0,4.4,0.29,0.83,0.0
MarQuel Mederos,155 lbs.,28.986301369863014,177.8,175.26,Orthodox,4.84,0.56,0.0,0.0,0.0,2.99,0.58,0.83
Uros Medic,170 lbs.,32.58904109589041,185.42000000000002,180.34,Southpaw,5.47,0.6,0.36,0.5,0.0,3.5,0.56,0.55
Todd Medina,193 lbs.,55.59178082191781,177.8,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Medina,180 lbs.,,175.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emil Meek,170 lbs.,37.271232876712325,180.34,187.96,Switch,2.52,0.39,0.25,0.33,1.0,2.53,0.38,0.47
Sanford Alton Meeks,265 lbs.,31.643835616438356,195.58,190.5,Orthodox,0.71,0.42,7.06,0.25,0.0,4.47,0.38,0.0
Gerald Meerschaert,185 lbs.,37.945205479452056,185.42000000000002,195.58,Southpaw,3.02,0.45,1.83,0.3,1.4,3.49,0.53,0.42
Frank Megallon,185 lbs.,,177.8,,Southpaw,1.14,0.21,0.0,0.0,0.0,5.32,0.54,0.0
Derrick Mehmen,205 lbs.,40.4986301369863,193.04,,,1.93,0.14,1.0,0.16,0.0,4.53,0.48,0.0
Miika Mehmet,205 lbs.,,,,Orthodox,0.33,0.12,0.0,0.0,0.0,7.29,0.24,0.0
Jordan Mein,170 lbs.,36.131506849315066,182.88,185.42000000000002,Orthodox,3.35,0.44,1.56,0.58,0.2,2.55,0.69,0.66
Bryce Mejia,170 lbs.,,185.42000000000002,,,3.49,0.62,0.0,0.0,0.0,6.98,0.5,0.0
Brian Melancon,170 lbs.,43.50684931506849,172.72,,Orthodox,4.18,0.49,2.02,1.0,0.0,3.64,0.64,0.66
Brandon Melendez,155 lbs.,42.68493150684932,180.34,,Southpaw,0.84,0.26,0.0,0.0,0.0,0.56,0.63,0.25
Gilbert Melendez,145 lbs.,43.632876712328766,175.26,185.42000000000002,Orthodox,3.44,0.33,1.64,0.41,0.2,2.53,0.63,0.71
Nair Melikyan,155 lbs.,28.2986301369863,167.64000000000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcelo Mello,170 lbs.,,170.18,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabio Mello,155 lbs.,50.42739726027397,165.1,,Southpaw,0.86,0.35,0.0,0.0,0.0,3.94,0.5,0.0
Vanessa Melo,135 lbs.,37.67123287671233,165.1,165.1,Orthodox,3.48,0.3,0.0,0.0,0.0,6.13,0.59,0.71
Antonio Mendes,205 lbs.,44.61369863013699,190.5,195.58,Southpaw,1.34,0.47,2.51,0.5,0.0,6.85,0.22,1.0
Chad Mendes,145 lbs.,40.57808219178082,167.64000000000001,167.64000000000001,Orthodox,2.78,0.49,4.13,0.55,0.3,2.35,0.67,1.0
Augusto Mendes,135 lbs.,42.74246575342466,167.64000000000001,165.1,Orthodox,2.42,0.34,1.75,0.33,0.0,3.91,0.56,0.8
Eddie Mendez,185 lbs.,41.868493150684934,177.8,,,1.71,0.33,0.0,0.0,0.0,3.43,0.11,0.0
Mateus Mendonca,125 lbs.,26.854794520547944,167.64000000000001,180.34,Orthodox,1.66,0.4,2.54,0.27,0.4,4.14,0.3,0.55
Luis Mendoza,155 lbs.,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietro Menga,125 lbs.,37.78356164383562,170.18,172.72,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alonzo Menifield,205 lbs.,38.11232876712329,182.88,193.04,Orthodox,3.79,0.53,0.5,0.31,0.2,3.76,0.5,0.78
Ivan Menjivar,145 lbs.,43.5013698630137,167.64000000000001,162.56,Orthodox,2.78,0.37,0.56,0.28,1.0,2.76,0.65,0.38
Dave Menne,170 lbs.,51.342465753424655,177.8,,Orthodox,1.84,0.44,0.46,0.5,2.5,1.99,0.42,0.57
Steve Mensing,185 lbs.,47.983561643835614,180.34,,Orthodox,0.0,0.0,0.0,0.0,0.0,9.51,0.42,0.0
Buck Meredith,185 lbs.,43.536986301369865,187.96,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Meredith,170 lbs.,,187.96,,,2.63,0.5,7.89,1.0,7.9,2.11,0.55,1.0
Nick Meregali,--,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Merritt,170 lbs.,41.728767123287675,182.88,,Orthodox,1.53,0.58,0.0,0.0,0.0,0.73,0.66,0.68
Bia Mesquita,135 lbs.,34.64109589041096,162.56,170.18,Orthodox,4.98,0.57,4.15,0.66,2.1,0.83,0.73,0.0
Jeremiah Metcalf,185 lbs.,44.391780821917806,185.42000000000002,,Orthodox,1.74,0.59,4.02,0.66,2.0,0.27,0.6,1.0
Jonathan Meunier,170 lbs.,38.31780821917808,190.5,,Switch,3.47,0.5,0.58,0.33,0.0,1.43,0.69,0.58
Yaotzin Meza,145 lbs.,44.81643835616438,175.26,180.34,Orthodox,1.43,0.41,1.06,0.2,1.4,1.62,0.64,0.18
Guy Mezger,200 lbs.,57.92054794520548,185.42000000000002,,Orthodox,2.3,0.32,0.39,0.5,0.0,1.36,0.72,0.88
David Mgoyan,145 lbs.,21.413698630136988,175.26,177.8,Orthodox,5.67,0.44,2.0,0.16,1.0,7.53,0.48,1.0
Jonathan Micallef,170 lbs.,26.726027397260275,182.88,195.58,Southpaw,4.77,0.43,0.83,0.5,0.8,4.0,0.58,0.5
Brandon Michaels,185 lbs.,43.02465753424657,175.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas Michailidis,170 lbs.,37.36164383561644,182.88,193.04,Orthodox,2.9,0.51,1.12,0.27,0.0,3.57,0.44,0.5
David Michaud,155 lbs.,37.04657534246575,175.26,,Orthodox,3.25,0.43,2.53,0.58,0.7,4.45,0.54,0.77
Chris Mickle,145 lbs.,42.38904109589041,175.26,,Orthodox,3.03,0.27,0.0,0.0,0.0,9.7,0.48,0.0
Zachary Micklewright,155 lbs.,49.276712328767125,182.88,187.96,Southpaw,5.56,0.53,0.7,0.12,0.0,4.72,0.54,1.0
Kristof Midoux,220 lbs.,51.33972602739726,185.42000000000002,,Orthodox,0.7,0.43,0.0,0.0,0.0,2.89,0.49,0.0
Keith Mielke,185 lbs.,,172.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Mierzwiak,185 lbs.,37.78630136986301,185.42000000000002,,,1.6,0.61,2.0,0.28,1.0,1.73,0.48,0.0
Gabriel Miglioli,170 lbs.,,172.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bojan Mihajlovic,205 lbs.,45.66849315068493,180.34,185.42000000000002,Orthodox,1.23,0.35,0.0,0.0,0.0,5.95,0.47,0.33
Billy Miles,170 lbs.,47.59178082191781,177.8,,Orthodox,0.0,0.0,0.0,0.0,0.0,1.25,0.33,0.0
Pat Miletich,170 lbs.,57.73424657534247,177.8,,Orthodox,1.79,0.45,1.96,1.0,1.0,1.66,0.63,0.54
Curtis Millender,170 lbs.,37.99178082191781,187.96,193.04,Orthodox,3.86,0.46,0.43,1.0,0.0,2.95,0.61,0.57
Phillip Miller,185 lbs.,46.775342465753425,180.34,,Orthodox,1.61,0.54,3.62,0.25,0.6,1.93,0.5,1.0
Jason Miller,185 lbs.,44.93150684931507,185.42000000000002,,Orthodox,1.83,0.43,1.31,0.28,1.3,2.3,0.49,0.43
Dan Miller,185 lbs.,44.416438356164385,185.42000000000002,187.96,Orthodox,2.03,0.36,1.67,0.54,1.8,3.06,0.49,0.47
Jim Miller,155 lbs.,42.24931506849315,172.72,180.34,Southpaw,2.92,0.42,1.5,0.45,1.7,3.44,0.56,0.48
Cole Miller,145 lbs.,41.59178082191781,185.42000000000002,185.42000000000002,Orthodox,3.0,0.33,0.6,0.36,1.8,3.88,0.59,0.38
Henry Miller,270 lbs.,56.38082191780822,170.18,,Southpaw,1.25,0.36,0.55,0.25,0.0,2.16,0.54,0.6
Micah Miller,145 lbs.,38.78630136986301,182.88,,Orthodox,1.33,0.33,0.98,0.37,2.0,2.15,0.54,0.21
Aaron Miller,145 lbs.,,175.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mo Miller,135 lbs.,33.295890410958904,172.72,182.88,Orthodox,1.87,0.45,4.0,0.8,0.0,1.33,0.6,0.0
Juliana Miller,125 lbs.,29.553424657534247,170.18,167.64000000000001,Orthodox,2.73,0.44,2.2,0.38,1.3,3.78,0.36,0.44
Ty Miller,170 lbs.,25.473972602739725,187.96,195.58,Orthodox,5.6,0.34,0.0,0.0,0.0,3.8,0.7,0.5
Trent Miller,185 lbs.,30.07123287671233,175.26,182.88,Orthodox,2.11,0.2,0.0,0.0,0.0,11.23,0.48,0.0
Eddy Millis,185 lbs.,58.33150684931507,185.42000000000002,,,0.0,0.0,0.0,0.0,7.2,3.36,0.22,0.0
Che Mills,170 lbs.,43.16712328767123,185.42000000000002,193.04,Orthodox,2.08,0.52,1.18,0.66,0.0,2.87,0.43,0.58
Adam Milstead,205 lbs.,38.40547945205479,190.5,193.04,Orthodox,3.85,0.46,0.0,0.0,0.0,4.79,0.43,0.64
Alberto Mina,170 lbs.,43.57808219178082,182.88,195.58,Orthodox,3.23,0.38,1.85,0.2,0.0,3.7,0.47,0.5
Vitaly Minakov,249 lbs.,40.80821917808219,187.96,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Mingaj,185 lbs.,27.076712328767123,190.5,198.12,Orthodox,1.62,0.33,0.0,0.0,0.0,6.49,0.52,0.0
Darrick Minner,145 lbs.,35.583561643835615,170.18,175.26,Orthodox,2.63,0.65,2.4,0.72,2.7,2.28,0.35,0.66
Mike Minniger,--,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ikuhisa Minowa,181 lbs.,49.88493150684931,175.26,,Orthodox,0.88,0.4,1.82,0.41,1.9,1.66,0.49,0.05
Carlton Minus,170 lbs.,32.586301369863016,177.8,190.5,Orthodox,3.5,0.4,0.0,0.0,0.0,4.97,0.5,0.58
Stipe Miocic,240 lbs.,43.27945205479452,193.04,203.2,Orthodox,4.67,0.52,1.74,0.34,0.0,4.01,0.52,0.65
Frank Mir,264 lbs.,46.52054794520548,190.5,200.66,Southpaw,2.18,0.47,2.02,0.4,2.0,3.84,0.38,0.54
Juan Miranda,155 lbs.,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Miranda,185 lbs.,46.38630136986301,190.5,187.96,Orthodox,1.96,0.54,1.02,0.6,0.0,2.46,0.36,0.54
Vitor Miranda,185 lbs.,46.726027397260275,185.42000000000002,195.58,Orthodox,2.98,0.45,0.95,0.55,0.2,2.95,0.58,0.5
Gabriel Miranda,145 lbs.,35.676712328767124,180.34,180.34,Orthodox,3.23,0.43,4.75,0.38,1.9,6.01,0.37,0.0
Damir Mirenic,185 lbs.,51.33150684931507,182.88,,Orthodox,0.84,0.5,0.0,0.0,0.0,9.86,0.35,0.0
Kazuo Misaki,183 lbs.,49.6,172.72,,Orthodox,2.85,0.4,0.72,0.38,0.6,2.74,0.63,0.51
Toby Misech,145 lbs.,37.726027397260275,172.72,,Southpaw,3.27,0.4,0.0,0.0,0.0,7.73,0.46,0.0
Dokonjonosuke Mishima,155 lbs.,53.61917808219178,170.18,,Southpaw,1.06,0.41,2.47,0.4,1.4,1.22,0.52,0.25
Felix Lee Mitchell,--,,,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Mitchell,170 lbs.,46.1013698630137,182.88,190.5,Orthodox,1.74,0.32,0.66,0.5,2.0,2.06,0.55,0.29
Danny Mitchell,170 lbs.,39.30684931506849,187.96,,Orthodox,2.53,0.49,0.0,0.0,3.0,2.53,0.52,1.0
Brad Mitchell,145 lbs.,51.14246575342466,180.34,,,1.15,0.33,0.0,0.0,1.9,4.2,0.52,1.0
Clay Mitchell,185 lbs.,,187.96,,,1.63,0.85,0.0,0.0,4.1,0.0,0.0,1.0
Bryce Mitchell,135 lbs.,31.145205479452056,177.8,177.8,Southpaw,2.27,0.59,3.24,0.36,1.2,1.6,0.58,0.33
Maurice Mitchell,145 lbs.,38.416438356164385,175.26,,Orthodox,3.8,0.55,0.0,0.0,0.0,3.54,0.6,1.0
