event,bout,outcome,weightclass,method,round_end,round_end_time,time_format,referee,details,url,date,round_total,fighter1,fighter2,win_streak1,win_streak2,win_streak_delta,dob1,reach1,height1,dob2,reach2,height2,age1,age2,age_delta,reach_delta,height_delta
UFC 267: Blachowicz vs. Teixeira,Shamil Gamzatov  vs. Michal Oleksiejczuk ,Fighter2,Light Heavyweight,KO/TKO,1.0,3.52,3 Rnd (5-5-5),Daniel Movahedi,Punch to Head At Distance ,http://ufcstats.com/fight-details/92c49cb075f612d7,2021-10-30,3.0,Shamil Gamzatov,Michal Oleksiejczuk,1.0,1.0,0.0,1990-08-09,193.04,187.96,1995-02-22,187.96,182.88,31.225188227241617,26.68583162217659,4.539356605065027,5.079999999999984,5.0800000000000125
UFC 267: Blachowicz vs. Teixeira,Makwan Amirkhani  vs. Lerone Murphy ,Fighter2,Featherweight,KO/TKO,2.0,0.23,3 Rnd (5-5-5),Marc Goddard,Knee to Head In Clinch ,http://ufcstats.com/fight-details/156f2425a937b22f,2021-10-30,3.0,Makwan Amirkhani,Lerone Murphy,0.0,2.0,-2.0,1988-11-08,182.88,177.8,1991-07-22,185.42,175.26,32.97467488021903,30.275154004106778,2.699520876112249,-2.539999999999992,2.5400000000000205
UFC 267: Blachowicz vs. Teixeira,Hu Yaozong  vs. Andre Petroski ,Fighter2,Middleweight,Submission,3.0,4.77,3 Rnd (5-5-5),Jason Herzog,Arm Triangle From Half Guard ,http://ufcstats.com/fight-details/4a5e5232346993c7,2021-10-30,3.0,Hu Yaozong,Andre Petroski,0.0,1.0,-1.0,1995-04-07,182.88,190.5,1991-06-12,185.42,182.88,26.56536618754278,30.38466803559206,-3.8193018480492817,-2.539999999999992,7.6200000000000045
UFC 267: Blachowicz vs. Teixeira,Tagir Ulanbekov  vs. Allan Nascimento ,Fighter1,Flyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Daniel Movahedi,Vito Paolillo 28 - 29.Ben Cartlidge 29 - 28.Darryl Ransom 28 - 29.,http://ufcstats.com/fight-details/6163c18411aca830,2021-10-30,3.0,Tagir Ulanbekov,Allan Nascimento,1.0,0.0,1.0,1991-08-07,177.8,170.18,1991-09-11,175.26,172.72,30.23134839151266,30.135523613963038,0.09582477754962326,2.5400000000000205,-2.539999999999992
UFC Fight Night: Costa vs. Vettori,Paulo Costa  vs. Marvin Vettori ,Fighter2,Light Heavyweight,Decision,5.0,5.0,5 Rnd (5-5-5-5-5),Jason Herzog,Junichiro Kamijo 46 - 48.Derek Cleary 46 - 48.Sal D'amato 46 - 48.,http://ufcstats.com/fight-details/860be3cc82895177,2021-10-23,5.0,Paulo Costa,Marvin Vettori,0.0,0.0,0.0,1991-04-21,182.88,185.42,1993-09-20,187.96,182.88,30.507871321013006,28.09034907597536,2.4175222450376452,-5.0800000000000125,2.539999999999992
UFC Fight Night: Costa vs. Vettori,Grant Dawson  vs. Ricky Glenn ,,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Mike Beltran,Doug Crosby 28 - 29.Chris Lee 28 - 28.Ron McCarthy 28 - 28.,http://ufcstats.com/fight-details/9fe62ea683decc55,2021-10-23,3.0,Grant Dawson,Ricky Glenn,5.0,1.0,4.0,1994-02-20,182.88,177.8,1989-04-12,177.8,182.88,27.67145790554415,32.53114305270363,-4.859685147159478,5.079999999999984,-5.079999999999984
UFC Fight Night: Costa vs. Vettori,Alex Caceres  vs. SeungWoo Choi ,Fighter1,Featherweight,Submission,2.0,3.52,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke ,http://ufcstats.com/fight-details/98842f17dfe4b4ef,2021-10-23,3.0,Alex Caceres,SeungWoo Choi,4.0,3.0,1.0,1988-06-20,185.42,177.8,1992-11-03,187.96,182.88,33.34154688569473,28.969199178644764,4.372347707049968,-2.5400000000000205,-5.079999999999984
UFC Fight Night: Costa vs. Vettori,Francisco Trinaldo  vs. Dwight Grant ,Fighter1,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Chris Tognoni,Adalaide Byrd 27 - 29.Ron McCarthy 27 - 29.Sal D'amato 29 - 27.,http://ufcstats.com/fight-details/587d373f18f6c8c0,2021-10-23,3.0,Francisco Trinaldo,Dwight Grant,0.0,1.0,-1.0,1978-08-24,177.8,175.26,1984-09-14,193.04,185.42,43.16495550992471,37.106091718001366,6.0588637919233435,-15.23999999999998,-10.159999999999997
UFC Fight Night: Costa vs. Vettori,Nicolae Negumereanu  vs. Ike Villanueva ,Fighter1,Light Heavyweight,KO/TKO,1.0,1.3,3 Rnd (5-5-5),Mike Beltran,Punches to Head On Ground ,http://ufcstats.com/fight-details/e078d18fa9ed100d,2021-10-23,3.0,Nicolae Negumereanu,Ike Villanueva,1.0,0.0,1.0,1994-09-04,198.12,182.88,1984-04-04,185.42,185.42,27.134839151266256,37.5523613963039,-10.417522245037645,12.700000000000017,-2.539999999999992
UFC Fight Night: Costa vs. Vettori,JunYong Park  vs. Gregory Rodrigues ,Fighter2,Middleweight,KO/TKO,2.0,3.22,3 Rnd (5-5-5),Keith Peterson,Punch to Head In Clinch ,http://ufcstats.com/fight-details/88256dd5a9aef1cc,2021-10-23,3.0,JunYong Park,Gregory Rodrigues,3.0,1.0,2.0,1991-02-27,185.42,177.8,1992-02-17,190.5,190.5,30.652977412731005,29.68104038329911,0.9719370294318956,-5.0800000000000125,-12.699999999999989
UFC Fight Night: Costa vs. Vettori,Mason Jones  vs. David Onama ,Fighter1,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Jason Herzog,Tony Weeks 28 - 29.Eric Colon 28 - 29.Ron McCarthy 28 - 29.,http://ufcstats.com/fight-details/d44d735e5079bfb8,2021-10-23,3.0,Mason Jones,David Onama,0.0,0.0,0.0,1995-04-26,187.96,177.8,1994-06-07,187.96,180.34,26.494182067077343,27.378507871321013,-0.8843258042436695,0.0,-2.539999999999992
UFC Fight Night: Costa vs. Vettori,Jamie Pickett  vs. Laureano Staropoli ,Fighter1,Middleweight,Decision,3.0,5.0,3 Rnd (5-5-5),Mike Beltran,Sal D'amato 27 - 30.Chris Lee 27 - 30.Derek Cleary 28 - 29.,http://ufcstats.com/fight-details/85f920746c58d0a6,2021-10-23,3.0,Jamie Pickett,Laureano Staropoli,0.0,0.0,0.0,1988-08-29,203.2,187.96,1993-02-27,180.34,185.42,33.14989733059548,28.65160848733744,4.498288843258038,22.859999999999985,2.5400000000000205
UFC Fight Night: Costa vs. Vettori,Khama Worthy  vs. Jai Herbert ,Fighter2,Lightweight,KO/TKO,1.0,2.78,3 Rnd (5-5-5),Chris Tognoni,Punches to Head On Ground ,http://ufcstats.com/fight-details/6d7eecf4acecda2a,2021-10-23,3.0,Khama Worthy,Jai Herbert,0.0,0.0,0.0,1986-10-15,187.96,180.34,1988-05-13,195.58,185.42,35.02258726899384,33.445585215605746,1.5770020533880924,-7.6200000000000045,-5.079999999999984
UFC Fight Night: Costa vs. Vettori,Jeff Molina  vs. Daniel Lacerda ,Fighter1,Flyweight,KO/TKO,2.0,0.77,3 Rnd (5-5-5),Keith Peterson,Punches to Head From Back Control ,http://ufcstats.com/fight-details/acec5f4c6fee1ae2,2021-10-23,3.0,Jeff Molina,Daniel Lacerda,1.0,0.0,1.0,1997-07-17,175.26,167.64,1996-06-05,177.8,167.64,24.268309377138944,25.38261464750171,-1.1143052703627667,-2.5400000000000205,0.0
UFC Fight Night: Costa vs. Vettori,Jonathan Martinez  vs. Zviad Lazishvili ,Fighter1,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Chris Tognoni,Adalaide Byrd 27 - 30.Doug Crosby 28 - 29.Ron McCarthy 28 - 29.,http://ufcstats.com/fight-details/7151ae256e6c181b,2021-10-23,3.0,Jonathan Martinez,Zviad Lazishvili,0.0,0.0,0.0,1994-04-20,177.8,172.72,1991-10-25,175.26,167.64,27.509924709103355,29.9958932238193,-2.485968514715946,2.5400000000000205,5.0800000000000125
UFC Fight Night: Ladd vs. Dumont,Andrei Arlovski  vs. Carlos Felipe ,Fighter1,Heavyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Eric Colon 28 - 29.Doug Crosby 28 - 29.Sal D'amato 28 - 29.,http://ufcstats.com/fight-details/188b63ec6ee1c1c9,2021-10-16,3.0,Andrei Arlovski,Carlos Felipe,1.0,3.0,-2.0,1979-02-04,195.58,190.5,1995-01-12,190.5,182.88,42.69678302532512,26.759753593429156,15.937029431895962,5.0800000000000125,7.6200000000000045
UFC Fight Night: Ladd vs. Dumont,Jim Miller  vs. Erick Gonzalez ,Fighter1,Lightweight,KO/TKO,2.0,0.23,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance ,http://ufcstats.com/fight-details/d9ca00b3c62a874d,2021-10-16,3.0,Jim Miller,Erick Gonzalez,0.0,0.0,0.0,1983-08-30,180.34,172.72,1992-01-20,190.5,180.34,38.130047912388775,29.738535249828885,8.39151266255989,-10.159999999999997,-7.6200000000000045
UFC Fight Night: Ladd vs. Dumont,Nate Landwehr  vs. Ludovit Klein ,Fighter1,Featherweight,Submission,3.0,2.37,3 Rnd (5-5-5),Herb Dean,Anaconda Choke On Ground ,http://ufcstats.com/fight-details/a2e1116a9fe84aa9,2021-10-16,3.0,Nate Landwehr,Ludovit Klein,0.0,0.0,0.0,1988-06-06,182.88,175.26,1995-02-22,182.88,170.18,33.360711841204655,26.647501711156742,6.713210130047912,0.0,5.079999999999984
UFC Fight Night: Ladd vs. Dumont,Andrew Sanchez  vs. Bruno Silva ,Fighter2,Middleweight,KO/TKO,3.0,2.58,3 Rnd (5-5-5),Keith Peterson,Punches to Head At Distance ,http://ufcstats.com/fight-details/fefa96b6d939ffea,2021-10-16,3.0,Andrew Sanchez,Bruno Silva,0.0,3.0,-3.0,1988-04-08,187.96,185.42,1990-03-16,165.1,162.56,33.52224503764545,31.586584531143053,1.9356605065023942,22.860000000000014,22.859999999999985
UFC Fight Night: Ladd vs. Dumont,Andrew Sanchez  vs. Bruno Silva ,Fighter2,Middleweight,KO/TKO,3.0,2.58,3 Rnd (5-5-5),Keith Peterson,Punches to Head At Distance ,http://ufcstats.com/fight-details/fefa96b6d939ffea,2021-10-16,3.0,Andrew Sanchez,Bruno Silva,0.0,3.0,-3.0,1988-04-08,187.96,185.42,1989-07-13,187.96,182.88,33.52224503764545,32.26009582477755,1.2621492128678966,0.0,2.539999999999992
UFC Fight Night: Ladd vs. Dumont,Danny Roberts  vs. Ramazan Emeev ,Fighter1,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Mark Smith,Rick Winter 28 - 29.Sal D'amato 29 - 28.Chris Lee 27 - 30.,http://ufcstats.com/fight-details/e3881a6895be3e9e,2021-10-16,3.0,Danny Roberts,Ramazan Emeev,1.0,2.0,-1.0,1987-07-14,187.96,185.42,1987-05-23,193.04,177.8,34.25872689938399,34.40109514031485,-0.14236824093086398,-5.079999999999984,7.619999999999976
UFC Fight Night: Ladd vs. Dumont,Batgerel Danaa  vs. Brandon Davis ,Fighter1,Bantamweight,KO/TKO,1.0,2.02,3 Rnd (5-5-5),Herb Dean,Punches to Head At Distance ,http://ufcstats.com/fight-details/cf020c71f1dbfa0b,2021-10-16,3.0,Batgerel Danaa,Brandon Davis,2.0,0.0,2.0,1989-07-04,177.8,170.18,1990-05-08,182.88,177.8,32.284736481861735,31.44147843942505,0.843258042436684,-5.079999999999984,-7.6200000000000045
UFC Fight Night: Dern vs. Rodriguez,Randy Brown  vs. Jared Gooden ,Fighter1,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Rick Winter 27 - 30.Sal D'amato 27 - 30.Dave Hagen 27 - 30.,http://ufcstats.com/fight-details/d5ffdb5388ffabc6,2021-10-09,3.0,Randy Brown,Jared Gooden,1.0,1.0,0.0,1990-07-08,198.12,190.5,1993-12-05,195.58,182.88,31.255304585900067,27.84394250513347,3.4113620807665974,2.539999999999992,7.6200000000000045
UFC Fight Night: Dern vs. Rodriguez,Tim Elliott  vs. Matheus Nicolau ,Fighter2,Flyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Jason Herzog,Mike Bell 28 - 29.Junichiro Kamijo 28 - 29.Tony Weeks 28 - 29.,http://ufcstats.com/fight-details/20f19439e9b100b0,2021-10-09,3.0,Tim Elliott,Matheus Nicolau,2.0,1.0,1.0,1986-12-24,167.64,170.18,1993-01-06,167.64,167.64,34.79260780287474,28.75564681724846,6.03696098562628,0.0,2.5400000000000205
UFC Fight Night: Dern vs. Rodriguez,Chris Gutierrez  vs. Felipe Colares ,Fighter1,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Jason Herzog,Mike Bell 27 - 30.Sal D'amato 27 - 30.Rick Winter 29 - 28.,http://ufcstats.com/fight-details/6101249c2cdd1493,2021-10-09,3.0,Chris Gutierrez,Felipe Colares,1.0,1.0,0.0,1991-04-22,170.18,175.26,1994-03-31,175.26,172.72,30.466803559206024,27.526351813826146,2.940451745379878,-5.079999999999984,2.539999999999992
UFC Fight Night: Dern vs. Rodriguez,Alexandr Romanov  vs. Jared Vanderaa ,Fighter1,Heavyweight,KO/TKO,2.0,4.72,3 Rnd (5-5-5),Mark Smith,Punches to Head From Mount ,http://ufcstats.com/fight-details/777c65184aa63894,2021-10-09,3.0,Alexandr Romanov,Jared Vanderaa,3.0,1.0,2.0,1990-12-11,190.5,187.96,1992-05-12,203.2,193.04,30.82819986310746,29.409993155373034,1.4182067077344271,-12.699999999999989,-5.079999999999984
UFC Fight Night: Dern vs. Rodriguez,Charles Rosa  vs. Damon Jackson ,Fighter2,Featherweight,Decision,3.0,5.0,3 Rnd (5-5-5),Chris Tognoni,Dave Hagen 28 - 29.Mike Bell 27 - 29.Adalaide Byrd 27 - 30.,http://ufcstats.com/fight-details/df16b9c2fc9722e9,2021-10-09,3.0,Charles Rosa,Damon Jackson,1.0,0.0,1.0,1986-08-24,175.26,175.26,1988-08-08,180.34,180.34,35.12662559890486,33.16906228610541,1.9575633127994507,-5.0800000000000125,-5.0800000000000125
UFC Fight Night: Dern vs. Rodriguez,Steve Garcia  vs. Charlie Ontiveros ,Fighter1,Lightweight,KO/TKO,2.0,1.85,3 Rnd (5-5-5),Chris Tognoni,Punches to Head From Mount ,http://ufcstats.com/fight-details/ddb927b0dfcfac2a,2021-10-09,3.0,Steve Garcia,Charlie Ontiveros,0.0,0.0,0.0,1992-05-22,190.5,182.88,1991-07-04,187.96,187.96,29.38261464750171,30.26694045174538,-0.8843258042436695,2.539999999999992,-5.0800000000000125
UFC Fight Night: Santos vs. Walker,Thiago Santos  vs. Johnny Walker ,Fighter1,Light Heavyweight,Decision,5.0,5.0,5 Rnd (5-5-5-5-5),Herb Dean,Derek Cleary 47 - 48.Sal D'amato 47 - 48.Junichiro Kamijo 47 - 48.,http://ufcstats.com/fight-details/37c484012ef24a5b,2021-10-02,5.0,Thiago Santos,Johnny Walker,0.0,1.0,-1.0,1984-01-07,193.04,187.96,1992-03-30,208.28,198.12,37.73579739904175,29.508555783709788,8.227241615331963,-15.240000000000009,-10.159999999999997
UFC Fight Night: Santos vs. Walker,Kevin Holland  vs. Kyle Daukaus ,,Middleweight,Other,1.0,3.72,3 Rnd (5-5-5),Dan Miragliotta,Daukaus submission overturned on replay,http://ufcstats.com/fight-details/ce151e053721fe69,2021-10-02,3.0,Kevin Holland,Kyle Daukaus,0.0,0.0,0.0,1992-11-05,205.74,190.5,1993-02-27,193.04,187.96,28.906228610540726,28.594113620807665,0.31211498973306107,12.700000000000017,2.539999999999992
UFC Fight Night: Santos vs. Walker,Alex Oliveira  vs. Niko Price ,Fighter2,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Mark Smith,Derek Cleary 28 - 29.Junichiro Kamijo 28 - 29.Tony Weeks 28 - 29.,http://ufcstats.com/fight-details/9c33c8d4a381ba70,2021-10-02,3.0,Alex Oliveira,Niko Price,0.0,0.0,0.0,1988-02-21,193.04,180.34,1989-09-29,193.04,182.88,33.61259411362081,32.0082135523614,1.6043805612594113,0.0,-2.539999999999992
UFC Fight Night: Santos vs. Walker,Misha Cirkunov  vs. Krzysztof Jotko ,Fighter2,Middleweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Sal D'amato 28 - 29.Dave Hagen 29 - 28.Chris Lee 28 - 29.,http://ufcstats.com/fight-details/dba710edbc3c29ff,2021-10-02,3.0,Misha Cirkunov,Krzysztof Jotko,0.0,0.0,0.0,1987-02-27,195.58,190.5,1989-08-19,195.58,185.42,34.59548254620123,32.120465434633815,2.4750171115674178,0.0,5.0800000000000125
UFC Fight Night: Santos vs. Walker,Alexander Hernandez  vs. Mike Breeden ,Fighter1,Lightweight,KO/TKO,1.0,1.33,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance ,http://ufcstats.com/fight-details/a00b4e82f9d4f92c,2021-10-02,3.0,Alexander Hernandez,Mike Breeden,0.0,0.0,0.0,1992-10-01,182.88,175.26,1989-04-21,177.8,177.8,29.00205338809035,32.44900752908966,-3.4469541409993134,5.079999999999984,-2.5400000000000205
UFC Fight Night: Santos vs. Walker,Joe Solecki  vs. Jared Gordon ,Fighter2,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Dan Miragliotta,Sal D'amato 28 - 29.Derek Cleary 29 - 28.Dave Hagen 28 - 29.,http://ufcstats.com/fight-details/3b7eb8e56052a2af,2021-10-02,3.0,Joe Solecki,Jared Gordon,3.0,2.0,1.0,1993-08-27,177.8,175.26,1988-09-06,172.72,175.26,28.098562628336754,33.07049965776865,-4.971937029431896,5.0800000000000125,0.0
UFC Fight Night: Santos vs. Walker,Devonte Smith  vs. Jamie Mullarkey ,Fighter2,Lightweight,KO/TKO,2.0,2.85,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground ,http://ufcstats.com/fight-details/dfa2f5c821a52c63,2021-10-02,3.0,Devonte Smith,Jamie Mullarkey,1.0,1.0,0.0,1993-07-30,193.04,175.26,1994-08-17,187.96,182.88,28.175222450376456,27.12662559890486,1.048596851471597,5.079999999999984,-7.6200000000000045
UFC Fight Night: Santos vs. Walker,Douglas Silva de Andrade  vs. Gaetano Pirrello ,Fighter1,Bantamweight,KO/TKO,1.0,2.07,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance ,http://ufcstats.com/fight-details/5f444eac11e55161,2021-10-02,3.0,Douglas Silva de Andrade,Gaetano Pirrello,0.0,0.0,0.0,1985-06-22,172.72,170.18,1992-04-29,165.1,170.18,36.27926078028747,29.426420260095824,6.8528405201916485,7.6200000000000045,0.0
UFC Fight Night: Santos vs. Walker,Alejandro Perez  vs. Johnny Eduardo ,Fighter1,Bantamweight,Submission,2.0,4.22,3 Rnd (5-5-5),Chris Tognoni,Armbar From Side Control ,http://ufcstats.com/fight-details/e7423a91a253b416,2021-10-02,3.0,Alejandro Perez,Johnny Eduardo,0.0,0.0,0.0,1989-09-02,170.18,167.64,1978-08-03,180.34,170.18,32.082135523613964,43.16495550992471,-11.082819986310746,-10.159999999999997,-2.5400000000000205
UFC 266: Volkanovski vs. Ortega,Alexander Volkanovski  vs. Brian Ortega ,Fighter1,Featherweight,Decision,5.0,5.0,5 Rnd (5-5-5-5-5),Herb Dean,Mike Bell 46 - 49.Junichiro Kamijo 45 - 50.Sal D'amato 44 - 50.,http://ufcstats.com/fight-details/18f1b88d8977c216,2021-09-25,5.0,Alexander Volkanovski,Brian Ortega,5.0,1.0,4.0,1988-09-29,180.34,167.64,1991-02-21,175.26,172.72,32.988364134154686,30.5927446954141,2.395619438740585,5.0800000000000125,-5.0800000000000125
UFC 266: Volkanovski vs. Ortega,Nick Diaz  vs. Robbie Lawler ,Fighter2,Middleweight,KO/TKO,3.0,0.73,5 Rnd (5-5-5-5-5),Jason Herzog,Punch to Head At Distance ,http://ufcstats.com/fight-details/92e006a93f983fb5,2021-09-25,5.0,Nick Diaz,Robbie Lawler,0.0,0.0,0.0,1983-08-02,193.04,185.42,1982-03-20,187.96,180.34,38.1492128678987,39.51813826146475,-1.3689253935660517,5.079999999999984,5.079999999999984
UFC 266: Volkanovski vs. Ortega,Curtis Blaydes  vs. Jairzinho Rozenstruik ,Fighter1,Heavyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Mark Smith,Eric Colon 27 - 30.Chris Lee 27 - 30.Tony Weeks 27 - 30.,http://ufcstats.com/fight-details/f4df74046a1c4364,2021-09-25,3.0,Curtis Blaydes,Jairzinho Rozenstruik,0.0,1.0,-1.0,1991-02-18,203.2,193.04,1988-03-17,198.12,187.96,30.600958247775495,33.52498288843258,-2.9240246406570876,5.079999999999984,5.079999999999984
UFC 266: Volkanovski vs. Ortega,Marlon Moraes  vs. Merab Dvalishvili ,Fighter2,Bantamweight,KO/TKO,2.0,4.42,3 Rnd (5-5-5),Keith Peterson,Punches to Head On Ground ,http://ufcstats.com/fight-details/bc276e0f07e30a54,2021-09-25,3.0,Marlon Moraes,Merab Dvalishvili,0.0,5.0,-5.0,1988-04-26,170.18,167.64,1991-01-10,172.72,167.64,33.4154688569473,30.70773442847365,2.7077344284736498,-2.539999999999992,0.0
UFC 266: Volkanovski vs. Ortega,Dan Hooker  vs. Nasrat Haqparast ,Fighter1,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Jason Herzog,Mike Bell 27 - 30.Sal D'amato 27 - 30.Adalaide Byrd 26 - 30.,http://ufcstats.com/fight-details/b3c23fb2d71bba51,2021-09-25,3.0,Dan Hooker,Nasrat Haqparast,0.0,2.0,-2.0,1990-02-13,190.5,182.88,1995-08-22,182.88,177.8,31.613963039014372,26.094455852156056,5.519507186858316,7.6200000000000045,5.079999999999984
UFC 266: Volkanovski vs. Ortega,Shamil Abdurakhimov  vs. Chris Daukaus ,Fighter2,Heavyweight,KO/TKO,2.0,1.38,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance ,http://ufcstats.com/fight-details/f085f32bbb3220e1,2021-09-25,3.0,Shamil Abdurakhimov,Chris Daukaus,0.0,3.0,-3.0,1981-09-02,193.04,190.5,1989-09-25,193.04,190.5,40.062970568104035,32.0,8.062970568104035,0.0,0.0
UFC 266: Volkanovski vs. Ortega,Uros Medic  vs. Jalin Turner ,Fighter2,Lightweight,Submission,1.0,4.02,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke ,http://ufcstats.com/fight-details/7abc4520f63f2c06,2021-09-25,3.0,Uros Medic,Jalin Turner,1.0,2.0,-1.0,1993-04-25,180.34,185.42,1995-05-18,195.58,190.5,28.418891170431213,26.357289527720738,2.0616016427104746,-15.240000000000009,-5.0800000000000125
UFC 266: Volkanovski vs. Ortega,Cody Brundage  vs. Nick Maximov ,Fighter2,Middleweight,Decision,3.0,5.0,3 Rnd (5-5-5),Chris Tognoni,Sal D'amato 28 - 29.Dave Hagen 28 - 29.Bryan Miner 28 - 29.,http://ufcstats.com/fight-details/d8189169b2c8a2aa,2021-09-25,3.0,Cody Brundage,Nick Maximov,0.0,0.0,0.0,1994-05-16,182.88,182.88,1997-12-23,193.04,182.88,27.362080766598222,23.756331279945243,3.6057494866529787,-10.159999999999997,0.0
UFC 266: Volkanovski vs. Ortega,Matthew Semelsberger  vs. Martin Sano ,Fighter1,Welterweight,KO/TKO,1.0,0.25,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance ,http://ufcstats.com/fight-details/73f6b72b4889088f,2021-09-25,3.0,Matthew Semelsberger,Martin Sano,0.0,0.0,0.0,1992-11-23,190.5,185.42,1991-05-30,190.5,180.34,28.83778234086242,30.324435318275153,-1.4866529774127315,0.0,5.079999999999984
UFC 266: Volkanovski vs. Ortega,Jonathan Pearce  vs. Omar Morales ,Fighter1,Featherweight,Submission,2.0,3.52,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke ,http://ufcstats.com/fight-details/7484298ad57099be,2021-09-25,3.0,Jonathan Pearce,Omar Morales,1.0,1.0,0.0,1992-05-01,180.34,182.88,1985-10-17,185.42,180.34,29.401779603011637,35.93976728268309,-6.537987679671456,-5.079999999999984,2.539999999999992
UFC Fight Night: Smith vs. Spann,Anthony Smith  vs. Ryan Spann ,Fighter1,Light Heavyweight,Submission,1.0,3.78,5 Rnd (5-5-5-5-5),Herb Dean,Rear Naked Choke ,http://ufcstats.com/fight-details/d1621b3da377f34b,2021-09-18,5.0,Anthony Smith,Ryan Spann,2.0,1.0,1.0,1988-07-26,193.04,193.04,1991-08-24,200.66,195.58,33.14715947980835,30.069815195071868,3.0773442847364834,-7.6200000000000045,-2.5400000000000205
UFC Fight Night: Smith vs. Spann,Ion Cutelaba  vs. Devin Clark ,Fighter1,Light Heavyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Keith Peterson,Sal D'amato 26 - 30.Junichiro Kamijo 26 - 29.Tony Weeks 27 - 29.,http://ufcstats.com/fight-details/4b5f9b7c31d1205d,2021-09-18,3.0,Ion Cutelaba,Devin Clark,0.0,0.0,0.0,1993-12-14,190.5,185.42,1990-04-12,190.5,182.88,27.761806981519506,31.43600273785079,-3.674195756331283,0.0,2.539999999999992
UFC Fight Night: Smith vs. Spann,Arman Tsarukyan  vs. Christos Giagos ,Fighter1,Lightweight,KO/TKO,1.0,2.15,3 Rnd (5-5-5),Herb Dean,Punches to Head On Ground ,http://ufcstats.com/fight-details/13a8ddb1c3f55ed4,2021-09-18,3.0,Arman Tsarukyan,Christos Giagos,3.0,2.0,1.0,1996-10-11,182.88,170.18,1990-01-23,180.34,177.8,24.93634496919918,31.652292950034223,-6.715947980835043,2.539999999999992,-7.6200000000000045
UFC Fight Night: Smith vs. Spann,Nate Maness  vs. Tony Gravely ,Fighter1,Bantamweight,KO/TKO,2.0,2.17,3 Rnd (5-5-5),Keith Peterson,Punches to Head On Ground ,http://ufcstats.com/fight-details/576b795e33ddd62d,2021-09-18,3.0,Nate Maness,Tony Gravely,2.0,2.0,0.0,1991-06-27,182.88,177.8,1991-09-28,175.26,165.1,30.22861054072553,29.973990417522245,0.254620123203285,7.6200000000000045,12.700000000000017
UFC Fight Night: Smith vs. Spann,Joaquin Buckley  vs. Antonio Arroyo ,Fighter1,Middleweight,KO/TKO,3.0,2.43,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance ,http://ufcstats.com/fight-details/401f5f4714132d50,2021-09-18,3.0,Joaquin Buckley,Antonio Arroyo,0.0,0.0,0.0,1994-04-27,193.04,177.8,1989-07-01,185.42,190.5,27.394934976043807,32.21629021218344,-4.821355236139631,7.6200000000000045,-12.699999999999989
UFC Fight Night: Smith vs. Spann,Mike Rodriguez  vs. Tafon Nchukwi ,Fighter2,Light Heavyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Chris Flores 27 - 30.Derek Cleary 27 - 30.Eric Colon 27 - 30.,http://ufcstats.com/fight-details/d06495deb1ff1750,2021-09-18,3.0,Mike Rodriguez,Tafon Nchukwi,0.0,0.0,0.0,1988-11-28,208.28,193.04,1994-10-14,195.58,182.88,32.80492813141684,26.92950034223135,5.875427789185487,12.699999999999989,10.159999999999997
UFC Fight Night: Smith vs. Spann, Rongzhu  vs. Brandon Jenkins ,Fighter1,Lightweight,KO/TKO,3.0,4.58,3 Rnd (5-5-5),Chris Tognoni,Punches to Head On Ground ,http://ufcstats.com/fight-details/85e5498808346d6b,2021-09-18,3.0,Rongzhu,Brandon Jenkins,0.0,0.0,0.0,2000-03-07,180.34,175.26,1991-09-30,180.34,182.88,21.533196440793976,29.968514715947983,-8.435318275154007,0.0,-7.6200000000000045
