EVENT,BOUT,FIGHTER1,FIGHTER2,AGE.DIFF
UFC Fight Night 5,Rob MacDonald vs. Kristian Rothaermel,Rob MacDonald,Kristian Rothaermel,-6.599999999999994
UFC Fight Night 5,Jorge Santiago vs. Justin Levens,Jorge Santiago,Justin Levens,-0.4767123287671211
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Kenny Florian vs. Sam Stout,Kenny Florian,Sam Stout,7.9150684931506845
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Michael Bisping vs. Josh Haynes,Michael Bisping,Josh Haynes,-1.5835616438356155
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Kendall Grove vs. Ed Herman,Kendall Grove,Ed Herman,-2.1123287671232873
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Keith Jardine vs. Wilson Gouveia,Keith Jardine,Wilson Gouveia,2.9260273972602846
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Rory Singer vs. Ross Pointon,Rory Singer,Ross Pointon,3.7287671232876747
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Kalib Starnes vs. Danny Abbadi,Kalib Starnes,Danny Abbadi,8.493150684931507
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Luigi Fioravanti vs. Solomon Hutcherson,Luigi Fioravanti,Solomon Hutcherson,-8.399999999999999
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Matt Hamill vs. Jesse Forbes,Matt Hamill,Jesse Forbes,8.057534246575344
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Mike Nickels vs. Wes Combs,Mike Nickels,Wes Combs,1.515068493150686
UFC 60: Hughes vs Gracie,Matt Hughes vs. Royce Gracie,Matt Hughes,Royce Gracie,-6.841095890410955
UFC 60: Hughes vs Gracie,Dean Lister vs. Alessio Sakara,Dean Lister,Alessio Sakara,5.556164383561651
UFC 60: Hughes vs Gracie,Diego Sanchez vs. John Alessio,Diego Sanchez,John Alessio,-2.493150684931514
UFC 60: Hughes vs Gracie,Brandon Vera vs. Assuerio Silva,Brandon Vera,Assuerio Silva,-3.315068493150683
UFC 60: Hughes vs Gracie,Mike Swick vs. Joe Riggs,Mike Swick,Joe Riggs,3.2657534246575324
UFC 60: Hughes vs Gracie,Jeremy Horn vs. Chael Sonnen,Jeremy Horn,Chael Sonnen,1.6082191780821944
UFC 60: Hughes vs Gracie,Spencer Fisher vs. Matt Wiman,Spencer Fisher,Matt Wiman,7.367123287671234
UFC 60: Hughes vs Gracie,Gabriel Gonzaga vs. Fabiano Scherner,Gabriel Gonzaga,Fabiano Scherner,-6.884931506849313
UFC 60: Hughes vs Gracie,Melvin Guillard vs. Rick Davis,Melvin Guillard,Rick Davis,
UFC 59: Reality Check,Tim Sylvia vs. Andrei Arlovski,Tim Sylvia,Andrei Arlovski,2.9205479452054774
UFC 59: Reality Check,Sean Sherk vs. Nick Diaz,Sean Sherk,Nick Diaz,9.9972602739726
UFC 59: Reality Check,Tito Ortiz vs. Forrest Griffin,Tito Ortiz,Forrest Griffin,4.145205479452059
UFC 59: Reality Check,Evan Tanner vs. Justin Levens,Evan Tanner,Justin Levens,9.189041095890417
UFC 59: Reality Check,Jeff Monson vs. Marcio Cruz,Jeff Monson,Marcio Cruz,7.268493150684932
UFC 59: Reality Check,Karo Parisyan vs. Nick Thompson,Karo Parisyan,Nick Thompson,-1.1808219178082169
UFC 59: Reality Check,David Terrell vs. Scott Smith,David Terrell,Scott Smith,1.3616438356164409
UFC 59: Reality Check,Jason Lambert vs. Terry Martin,Jason Lambert,Terry Martin,5.358904109589041
UFC 59: Reality Check,Thiago Alves vs. Derrick Noble,Thiago Alves,Derrick Noble,-5.139726027397252
UFC Fight Night 4,Stephan Bonnar vs. Keith Jardine,Stephan Bonnar,Keith Jardine,-1.4273972602739704
UFC Fight Night 4,Rashad Evans vs. Sam Hoger,Rashad Evans,Sam Hoger,0.7589041095890394
UFC Fight Night 4,Josh Neer vs. Joe Stevenson,Josh Neer,Joe Stevenson,-0.7726027397260253
UFC Fight Night 4,Chris Leben vs. Luigi Fioravanti,Chris Leben,Luigi Fioravanti,0.506849315068493
UFC Fight Night 4,Luke Cummo vs. Jason Von Flue,Luke Cummo,Jason Von Flue,-4.742465753424661
UFC Fight Night 4,Jon Fitch vs. Joshua Burkman,Jon Fitch,Joshua Burkman,2.1260273972602732
UFC Fight Night 4,Dan Christison vs. Brad Imes,Dan Christison,Brad Imes,4.88219178082192
UFC Fight Night 4,Josh Koscheck vs. Ansar Chalangov,Josh Koscheck,Ansar Chalangov,1.9150684931506774
UFC Fight Night 4,Chael Sonnen vs. Trevor Prangley,Chael Sonnen,Trevor Prangley,-4.610958904109587
UFC 58: USA vs Canada,Rich Franklin vs. David Loiseau,Rich Franklin,David Loiseau,5.202739726027396
UFC 58: USA vs Canada,Mike Swick vs. Steve Vigneault,Mike Swick,Steve Vigneault,-1.342465753424662
UFC 58: USA vs Canada,Georges St-Pierre vs. BJ Penn,Georges St-Pierre,BJ Penn,-2.4328767123287705
UFC 58: USA vs Canada,Nate Marquardt vs. Joe Doerksen,Nate Marquardt,Joe Doerksen,-1.5287671232876718
UFC 58: USA vs Canada,Mark Hominick vs. Yves Edwards,Mark Hominick,Yves Edwards,-5.81095890410959
UFC 58: USA vs Canada,Sam Stout vs. Spencer Fisher,Sam Stout,Spencer Fisher,-7.961643835616435
UFC 58: USA vs Canada,Jason Lambert vs. Rob MacDonald,Jason Lambert,Rob MacDonald,3.2602739726027394
UFC 58: USA vs Canada,Tom Murphy vs. Icho Larenas,Tom Murphy,Icho Larenas,5.315068493150683
UFC 57: Liddell vs Couture 3,Chuck Liddell vs. Randy Couture,Chuck Liddell,Randy Couture,-6.493150684931507
UFC 57: Liddell vs Couture 3,Brandon Vera vs. Justin Eilers,Brandon Vera,Justin Eilers,0.7150684931506817
UFC 57: Liddell vs Couture 3,Marcio Cruz vs. Frank Mir,Marcio Cruz,Frank Mir,1.0821917808219155
UFC 57: Liddell vs Couture 3,Renato Sobral vs. Mike van Arsdale,Renato Sobral,Mike van Arsdale,-10.221917808219175
UFC 57: Liddell vs Couture 3,Joe Riggs vs. Nick Diaz,Joe Riggs,Nick Diaz,0.8575342465753337
UFC 57: Liddell vs Couture 3,Alessio Sakara vs. Elvis Sinosic,Alessio Sakara,Elvis Sinosic,-10.558904109589037
UFC 57: Liddell vs Couture 3,Paul Buentello vs. Gilbert Aldana,Paul Buentello,Gilbert Aldana,3.6082191780821944
UFC 57: Liddell vs Couture 3,Jeff Monson vs. Branden Lee Hinkle,Jeff Monson,Branden Lee Hinkle,2.528767123287672
UFC 57: Liddell vs Couture 3,Keith Jardine vs. Mike Whitehead,Keith Jardine,Mike Whitehead,5.665753424657545
UFC Fight Night 3,Tim Sylvia vs. Assuerio Silva,Tim Sylvia,Assuerio Silva,-1.7150684931506817
UFC Fight Night 3,Stephan Bonnar vs. James Irvin,Stephan Bonnar,James Irvin,1.4410958904109705
UFC Fight Night 3,Joshua Burkman vs. Drew Fickett,Joshua Burkman,Drew Fickett,-0.32328767123288316
UFC Fight Night 3,Chris Leben vs. Jorge Rivera,Chris Leben,Jorge Rivera,-8.399999999999999
UFC Fight Night 3,Josh Neer vs. Melvin Guillard,Josh Neer,Melvin Guillard,0.016438356164385937
UFC Fight Night 3,Duane Ludwig vs. Jonathan Goulet,Duane Ludwig,Jonathan Goulet,0.9397260273972634
UFC Fight Night 3,Spencer Fisher vs. Aaron Riley,Spencer Fisher,Aaron Riley,4.589041095890408
UFC Fight Night 3,Jason Von Flue vs. Alex Karalexis,Jason Von Flue,Alex Karalexis,2.1397260273972663
UFC 56: Full Force,Rich Franklin vs. Nate Quarry,Rich Franklin,Nate Quarry,-2.5506849315068507
UFC 56: Full Force,Gabriel Gonzaga vs. Kevin Jordan,Gabriel Gonzaga,Kevin Jordan,-8.383561643835613
UFC 56: Full Force,Matt Hughes vs. Joe Riggs,Matt Hughes,Joe Riggs,8.950684931506856
UFC 56: Full Force,Georges St-Pierre vs. Sean Sherk,Georges St-Pierre,Sean Sherk,-7.791780821917811
UFC 56: Full Force,Jeremy Horn vs. Trevor Prangley,Jeremy Horn,Trevor Prangley,-3.002739726027393
UFC 56: Full Force,Sam Hoger vs. Jeff Newton,Sam Hoger,Jeff Newton,-13.556164383561644
UFC 56: Full Force,Thiago Alves vs. Ansar Chalangov,Thiago Alves,Ansar Chalangov,-3.9287671232876775
UFC 56: Full Force,Nick Thompson vs. Keith Wisniewski,Nick Thompson,Keith Wisniewski,0.339726027397262
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Diego Sanchez vs. Nick Diaz,Diego Sanchez,Nick Diaz,1.5863013698629942
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Rashad Evans vs. Brad Imes,Rashad Evans,Brad Imes,-2.536986301369865
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Joe Stevenson vs. Luke Cummo,Joe Stevenson,Luke Cummo,-2.134246575342466
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Kenny Florian vs. Kit Cope,Kenny Florian,Kit Cope,0.8082191780821901
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Joshua Burkman vs. Sammy Morgan,Joshua Burkman,Sammy Morgan,1.4684931506849281
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Melvin Guillard vs. Marcus Davis,Melvin Guillard,Marcus Davis,-9.602739726027394
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Keith Jardine vs. Kerry Schall,Keith Jardine,Kerry Schall,-4.2301369863013605
UFC 55: Fury,Andrei Arlovski vs. Paul Buentello,Andrei Arlovski,Paul Buentello,-5.054794520547944
UFC 55: Fury,Branden Lee Hinkle vs. Sean Gannon,Branden Lee Hinkle,Sean Gannon,
UFC 55: Fury,Forrest Griffin vs. Elvis Sinosic,Forrest Griffin,Elvis Sinosic,-8.090410958904108
UFC 55: Fury,Renato Sobral vs. Chael Sonnen,Renato Sobral,Chael Sonnen,1.5726027397260296
UFC 55: Fury,Joe Riggs vs. Chris Lytle,Joe Riggs,Chris Lytle,-8.104109589041094
UFC 55: Fury,Jorge Rivera vs. Dennis Hallman,Jorge Rivera,Dennis Hallman,3.7616438356164394
UFC 55: Fury,Marcio Cruz vs. Keigo Kunihara,Marcio Cruz,Keigo Kunihara,
UFC 55: Fury,Alessio Sakara vs. Ron Faircloth,Alessio Sakara,Ron Faircloth,-2.0493150684931507
UFC Fight Night 2,David Loiseau vs. Evan Tanner,David Loiseau,Evan Tanner,-8.852054794520548
UFC Fight Night 2,Chris Leben vs. Edwin DeWees,Chris Leben,Edwin DeWees,2.0465753424657507
UFC Fight Night 2,Brandon Vera vs. Fabiano Scherner,Brandon Vera,Fabiano Scherner,-5.282191780821918
UFC Fight Night 2,Drew Fickett vs. Josh Koscheck,Drew Fickett,Josh Koscheck,-2.0383561643835577
UFC Fight Night 2,Spencer Fisher vs. Thiago Alves,Spencer Fisher,Thiago Alves,7.4054794520547915
UFC Fight Night 2,Jon Fitch vs. Brock Larson,Jon Fitch,Brock Larson,-0.506849315068493
UFC Fight Night 2,Jonathan Goulet vs. Jay Hieron,Jonathan Goulet,Jay Hieron,-2.9561643835616422
UFC 54: Boiling Point,Chuck Liddell vs. Jeremy Horn,Chuck Liddell,Jeremy Horn,5.69041095890411
UFC 54: Boiling Point,Tim Sylvia vs. Tra Telligman,Tim Sylvia,Tra Telligman,-11.079452054794523
UFC 54: Boiling Point,Randy Couture vs. Mike van Arsdale,Randy Couture,Mike van Arsdale,1.997260273972607
UFC 54: Boiling Point,Diego Sanchez vs. Brian Gassaway,Diego Sanchez,Brian Gassaway,-9.405479452054806
UFC 54: Boiling Point,Georges St-Pierre vs. Frank Trigg,Georges St-Pierre,Frank Trigg,-9.038356164383558
UFC 54: Boiling Point,Matt Lindland vs. Joe Doerksen,Matt Lindland,Joe Doerksen,7.402739726027399
UFC 54: Boiling Point,Trevor Prangley vs. Travis Lutter,Trevor Prangley,Travis Lutter,0.7150684931506746
UFC 54: Boiling Point,James Irvin vs. Terry Martin,James Irvin,Terry Martin,2.0794520547945154
UFC Fight Night 1,Nate Marquardt vs. Ivan Salaverry,Nate Marquardt,Ivan Salaverry,-8.276712328767125
UFC Fight Night 1,Chris Leben vs. Patrick Cote,Chris Leben,Patrick Cote,-0.3917808219178056
UFC Fight Night 1,Stephan Bonnar vs. Sam Hoger,Stephan Bonnar,Sam Hoger,3.2356164383561747
UFC Fight Night 1,Nate Quarry vs. Pete Sell,Nate Quarry,Pete Sell,10.389041095890413
UFC Fight Night 1,Josh Koscheck vs. Pete Spratt,Josh Koscheck,Pete Spratt,-6.895890410958906
UFC Fight Night 1,Mike Swick vs. Gideon Ray,Mike Swick,Gideon Ray,-6.065753424657537
UFC Fight Night 1,Kenny Florian vs. Alex Karalexis,Kenny Florian,Alex Karalexis,1.3205479452054831
UFC Fight Night 1,Drew Fickett vs. Josh Neer,Drew Fickett,Josh Neer,3.2767123287671254
UFC 53: Heavy Hitters,Andrei Arlovski vs. Justin Eilers,Andrei Arlovski,Justin Eilers,-0.6054794520547944
UFC 53: Heavy Hitters,Karo Parisyan vs. Matt Serra,Karo Parisyan,Matt Serra,-8.243835616438353
UFC 53: Heavy Hitters,Rich Franklin vs. Evan Tanner,Rich Franklin,Evan Tanner,-3.649315068493152
UFC 53: Heavy Hitters,Forrest Griffin vs. Bill Mahood,Forrest Griffin,Bill Mahood,-12.126027397260273
UFC 53: Heavy Hitters,Paul Buentello vs. Kevin Jordan,Paul Buentello,Kevin Jordan,-3.0465753424657507
UFC 53: Heavy Hitters,Nate Quarry vs. Shonie Carter,Nate Quarry,Shonie Carter,0.12602739726027323
UFC 53: Heavy Hitters,David Loiseau vs. Charles McCarthy,David Loiseau,Charles McCarthy,0.6383561643835662
UFC 53: Heavy Hitters,Nick Diaz vs. Koji Oishi,Nick Diaz,Koji Oishi,-6.175342465753417
UFC 52: Couture vs Liddell 2,Chuck Liddell vs. Randy Couture,Chuck Liddell,Randy Couture,-6.493150684931507
UFC 52: Couture vs Liddell 2,Renato Sobral vs. Travis Wiuff,Renato Sobral,Travis Wiuff,2.520547945205479
UFC 52: Couture vs Liddell 2,Matt Hughes vs. Frank Trigg,Matt Hughes,Frank Trigg,-1.4356164383561563
UFC 52: Couture vs Liddell 2,Matt Lindland vs. Travis Lutter,Matt Lindland,Travis Lutter,2.989041095890407
UFC 52: Couture vs Liddell 2,Georges St-Pierre vs. Jason Miller,Georges St-Pierre,Jason Miller,-0.3999999999999986
UFC 52: Couture vs Liddell 2,Ivan Salaverry vs. Joe Riggs,Ivan Salaverry,Joe Riggs,11.706849315068496
UFC 52: Couture vs Liddell 2,Joe Doerksen vs. Patrick Cote,Joe Doerksen,Patrick Cote,2.3917808219178127
UFC 52: Couture vs Liddell 2,Mike van Arsdale vs. John Marsh,Mike van Arsdale,John Marsh,5.2410958904109535
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Rich Franklin vs. Ken Shamrock,Rich Franklin,Ken Shamrock,-10.654794520547945
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Forrest Griffin vs. Stephan Bonnar,Forrest Griffin,Stephan Bonnar,-1.9479452054794635
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Diego Sanchez vs. Kenny Florian,Diego Sanchez,Kenny Florian,-5.6027397260274086
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Sam Hoger vs. Bobby Southworth,Sam Hoger,Bobby Southworth,-10.539726027397265
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Chris Leben vs. Jason Thacker,Chris Leben,Jason Thacker,-4.92876712328767
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Josh Koscheck vs. Chris Sanford,Josh Koscheck,Chris Sanford,-9.726027397260282
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Nate Quarry vs. Lodune Sincaid,Nate Quarry,Lodune Sincaid,1.1369863013698662
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Mike Swick vs. Alex Schoenauer,Mike Swick,Alex Schoenauer,-3.1232876712328803
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,Alex Karalexis vs. Josh Rafferty,Alex Karalexis,Josh Rafferty,3.298630136986297
UFC 51: Super Saturday,Tito Ortiz vs. Vitor Belfort,Tito Ortiz,Vitor Belfort,2.189041095890417
UFC 51: Super Saturday,Pete Sell vs. Phil Baroni,Pete Sell,Phil Baroni,-6.30684931506849
UFC 51: Super Saturday,Andrei Arlovski vs. Tim Sylvia,Andrei Arlovski,Tim Sylvia,-2.9205479452054774
UFC 51: Super Saturday,Evan Tanner vs. David Terrell,Evan Tanner,David Terrell,6.9150684931506845
UFC 51: Super Saturday,Paul Buentello vs. Justin Eilers,Paul Buentello,Justin Eilers,4.449315068493149
UFC 51: Super Saturday,Mike Kyle vs. James Irvin,Mike Kyle,James Irvin,-1.5506849315068507
UFC 51: Super Saturday,David Loiseau vs. Gideon Ray,David Loiseau,Gideon Ray,-6.561643835616437
UFC 51: Super Saturday,Karo Parisyan vs. Chris Lytle,Karo Parisyan,Chris Lytle,-8.032876712328765
UFC 51: Super Saturday,Nick Diaz vs. Drew Fickett,Nick Diaz,Drew Fickett,-3.635616438356159
UFC 50: The War Of '04,Tito Ortiz vs. Patrick Cote,Tito Ortiz,Patrick Cote,5.1041095890411015
UFC 50: The War Of '04,Rich Franklin vs. Jorge Rivera,Rich Franklin,Jorge Rivera,-2.6027397260273943
UFC 50: The War Of '04,Matt Hughes vs. Georges St-Pierre,Matt Hughes,Georges St-Pierre,7.6027397260274014
UFC 50: The War Of '04,Frank Trigg vs. Renato Verissimo,Frank Trigg,Renato Verissimo,1.2410958904109606
UFC 50: The War Of '04,Evan Tanner vs. Robbie Lawler,Evan Tanner,Robbie Lawler,11.109589041095894
UFC 50: The War Of '04,Ivan Salaverry vs. Tony Fryklund,Ivan Salaverry,Tony Fryklund,0.20273972602740287
UFC 50: The War Of '04,Travis Lutter vs. Marvin Eastman,Travis Lutter,Marvin Eastman,-1.9287671232876633
UFC 49: Unfinished Business,Randy Couture vs. Vitor Belfort,Randy Couture,Vitor Belfort,13.786301369863018
UFC 49: Unfinished Business,Joe Riggs vs. Joe Doerksen,Joe Riggs,Joe Doerksen,-4.958904109589042
UFC 49: Unfinished Business,Chuck Liddell vs. Vernon White,Chuck Liddell,Vernon White,1.9616438356164423
UFC 49: Unfinished Business,David Terrell vs. Matt Lindland,David Terrell,Matt Lindland,-7.654794520547945
UFC 49: Unfinished Business,Justin Eilers vs. Mike Kyle,Justin Eilers,Mike Kyle,1.7589041095890465
UFC 49: Unfinished Business,Chris Lytle vs. Ronald Jhun,Chris Lytle,Ronald Jhun,-3.9095890410958916
UFC 49: Unfinished Business,Karo Parisyan vs. Nick Diaz,Karo Parisyan,Nick Diaz,0.9287671232876633
UFC 49: Unfinished Business,Yves Edwards vs. Josh Thomson,Yves Edwards,Josh Thomson,1.975342465753421
UFC 48: Payback,Ken Shamrock vs. Kimo Leopoldo,Ken Shamrock,Kimo Leopoldo,3.9013698630136986
UFC 48: Payback,Frank Trigg vs. Dennis Hallman,Frank Trigg,Dennis Hallman,3.5726027397260296
UFC 48: Payback,Frank Mir vs. Tim Sylvia,Frank Mir,Tim Sylvia,-3.2191780821917817
UFC 48: Payback,Matt Hughes vs. Renato Verissimo,Matt Hughes,Renato Verissimo,-0.1945205479451957
UFC 48: Payback,Evan Tanner vs. Phil Baroni,Evan Tanner,Phil Baroni,5.180821917808224
UFC 48: Payback,Matt Serra vs. Ivan Menjivar,Matt Serra,Ivan Menjivar,7.9972602739726
UFC 48: Payback,Georges St-Pierre vs. Jay Hieron,Georges St-Pierre,Jay Hieron,-4.80821917808219
UFC 48: Payback,Trevor Prangley vs. Curtis Stout,Trevor Prangley,Curtis Stout,1.2054794520547887
UFC 47: It's On!,Chuck Liddell vs. Tito Ortiz,Chuck Liddell,Tito Ortiz,5.104109589041094
UFC 47: It's On!,Chris Lytle vs. Tiki Ghosn,Chris Lytle,Tiki Ghosn,2.482191780821914
UFC 47: It's On!,Yves Edwards vs. Hermes Franca,Yves Edwards,Hermes Franca,-2.0986301369863014
UFC 47: It's On!,Andrei Arlovski vs. Wesley Correira,Andrei Arlovski,Wesley Correira,-0.2328767123287676
UFC 47: It's On!,Nick Diaz vs. Robbie Lawler,Nick Diaz,Robbie Lawler,-1.3698630136986196
UFC 47: It's On!,Mike Kyle vs. Wes Sims,Mike Kyle,Wes Sims,-0.6575342465753522
UFC 47: It's On!,Jonathan Wiezorek vs. Wade Shipp,Jonathan Wiezorek,Wade Shipp,-3.005479452054793
UFC 47: It's On!,Genki Sudo vs. Mike Brown,Genki Sudo,Mike Brown,-2.4986301369863
UFC 46: Supernatural,Vitor Belfort vs. Randy Couture,Vitor Belfort,Randy Couture,-13.786301369863018
UFC 46: Supernatural,Renato Verissimo vs. Carlos Newton,Renato Verissimo,Carlos Newton,3.0410958904109577
UFC 46: Supernatural,BJ Penn vs. Matt Hughes,BJ Penn,Matt Hughes,-5.169863013698631
UFC 46: Supernatural,Frank Mir vs. Wes Sims,Frank Mir,Wes Sims,0.1972602739725957
UFC 46: Supernatural,Lee Murray vs. Jorge Rivera,Lee Murray,Jorge Rivera,-5.542465753424658
UFC 46: Supernatural,Georges St-Pierre vs. Karo Parisyan,Georges St-Pierre,Karo Parisyan,1.2767123287671254
UFC 46: Supernatural,Josh Thomson vs. Hermes Franca,Josh Thomson,Hermes Franca,-4.0739726027397225
UFC 46: Supernatural,Matt Serra vs. Jeff Curran,Matt Serra,Jeff Curran,3.2547945205479465
UFC 45: Revolution,Matt Hughes vs. Frank Trigg,Matt Hughes,Frank Trigg,-1.4356164383561563
UFC 45: Revolution,Matt Lindland vs. Falaniko Vitale,Matt Lindland,Falaniko Vitale,4.161643835616438
UFC 45: Revolution,Wesley Correira vs. David Abbott,Wesley Correira,David Abbott,-13.55342465753425
UFC 45: Revolution,Evan Tanner vs. Phil Baroni,Evan Tanner,Phil Baroni,5.180821917808224
UFC 45: Revolution,Robbie Lawler vs. Chris Lytle,Robbie Lawler,Chris Lytle,-7.5917808219178085
UFC 45: Revolution,Pedro Rizzo vs. Ricco Rodriguez,Pedro Rizzo,Ricco Rodriguez,3.2986301369863043
UFC 45: Revolution,Keith Rockel vs. Chris Liguori,Keith Rockel,Chris Liguori,
UFC 45: Revolution,Yves Edwards vs. Nick Agallar,Yves Edwards,Nick Agallar,2.2876712328767113
UFC 44: Undisputed,Randy Couture vs. Tito Ortiz,Randy Couture,Tito Ortiz,11.597260273972601
UFC 44: Undisputed,Andrei Arlovski vs. Vladimir Matyushenko,Andrei Arlovski,Vladimir Matyushenko,-8.090410958904108
UFC 44: Undisputed,Tim Sylvia vs. Gan McGee,Tim Sylvia,Gan McGee,0.7123287671232887
UFC 44: Undisputed,Jorge Rivera vs. David Loiseau,Jorge Rivera,David Loiseau,7.80547945205479
UFC 44: Undisputed,Rich Franklin vs. Edwin DeWees,Rich Franklin,Edwin DeWees,7.843835616438355
UFC 44: Undisputed,Karo Parisyan vs. Dave Strasser,Karo Parisyan,Dave Strasser,-13.134246575342466
UFC 44: Undisputed,Josh Thomson vs. Gerald Strebendt,Josh Thomson,Gerald Strebendt,0.4410958904109634
UFC 44: Undisputed,Nick Diaz vs. Jeremy Jackson,Nick Diaz,Jeremy Jackson,-0.8684931506849196
UFC 44: Undisputed,Hermes Franca vs. Caol Uno,Hermes Franca,Caol Uno,0.6986301369863028
UFC 43: Meltdown,Randy Couture vs. Chuck Liddell,Randy Couture,Chuck Liddell,6.493150684931507
UFC 43: Meltdown,Kimo Leopoldo vs. David Abbott,Kimo Leopoldo,David Abbott,-2.69589041095891
UFC 43: Meltdown,Vitor Belfort vs. Marvin Eastman,Vitor Belfort,Marvin Eastman,-5.819178082191783
UFC 43: Meltdown,Vernon White vs. Ian Freeman,Vernon White,Ian Freeman,-5.065753424657537
UFC 43: Meltdown,Frank Mir vs. Wes Sims,Frank Mir,Wes Sims,0.1972602739725957
UFC 43: Meltdown,Yves Edwards vs. Eddie Ruiz,Yves Edwards,Eddie Ruiz,-9.31506849315069
UFC 43: Meltdown,Falaniko Vitale vs. Matt Lindland,Falaniko Vitale,Matt Lindland,-4.161643835616438
UFC 43: Meltdown,Pedro Rizzo vs. Tra Telligman,Pedro Rizzo,Tra Telligman,-9.23835616438356
UFC 42: Sudden Impact,Matt Hughes vs. Sean Sherk,Matt Hughes,Sean Sherk,-0.18904109589040985
UFC 42: Sudden Impact,Pete Spratt vs. Robbie Lawler,Pete Spratt,Robbie Lawler,11.200000000000003
